Launch_status,Title,Country,Prog_name,Launch_datetime,Launcher_name,Status,Price(million),Liftoff_Thrust(kN),Payload_to_LEO(kg),Payload_to_GTO(kg),Rocket_Height(m),Fairing_Diameter(m),Fairing_Height(m),Cross_Join
Success,Proton-M/Briz-M|EutelsatW3A, Kazakhstan,Eutelsat W3A,3/15/04 23:06,ILS,Active,$65.00 ,"10,027","21,000","6,900",58.18,4.35,15.26,1
Success,AtlasIIIA|MBSat, USA,MBSat,3/13/04 5:40,ILS,Retired,0,"3,826","8,640","4,055",52.8,4.2,12.2,1
Success,Ariane5G+|Rosetta, France,Rosetta,3/2/04 7:17,Arianespace,Retired,$190.00 ,NA,"6,200","6,950",NA,NA,NA,1
Success,Molniya-M/BlockML|Cosmos2405(Molniya-1Tn°174), Russia,Cosmos 2405 (Molniya-1T n°174),2/18/04 7:06,VKS RF,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,TitanIV(402)B|DSP, USA,NA,2/14/04 18:50,Lockheed,Retired,0,"15,000",NA,NA,54,5.1,NA,1
Success,AtlasIIAS|AMC-10, USA,AMC-10,2/5/04 23:46,ILS,Retired,0,"2,957","8,618","3,933",47.5,NA,NA,1
Success,SoyuzU|ProgressM1-11, Kazakhstan,Progress M1-11,1/29/04 11:58,Roscosmos,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Zenit-3SL|Telstar14, Russia,Telstar 14,1/11/04 4:12,Sea Launch,Retired,0,"7,257","13,740","6,000",59.46,4.1,10.4,1
Success,LongMarch2C/SD|DoubleStarE, China,Double Star E,12/29/03 19:06,CASC,Retired,0,"2,962","2,500",NA,34.65,3.35,5.84,1
Success,Proton-K/BlockDM-2M|Ekspress-AM22, Kazakhstan,Ekspress-AM22,12/28/03 23:00,Roscosmos,Retired,0,"9,548","19,000","2,500",57.64,4.35,10.4,1
Success,SoyuzFG/Fregat|AMOS2, Kazakhstan,AMOS 2,12/27/03 21:30,Starsem,Retired,0,"4,550","7,300","1,800",43.5,3,8.1,1
Success,DeltaII7925|GPSIIR-10, USA,GPS IIR-10,12/21/03 8:05,Boeing,Retired,0,"3,511",NA,"1,819",38.1,2.9,8.49,1
Success,AtlasIIIB|UHFF/OF11, USA,UHF F/O F11,12/18/03 2:30,Lockheed,Retired,0,"3,826","10,218","4,500",52.8,4.2,12.2,1
Success,"Proton-K/Briz-M|Cosmos2402,2403&2404", Kazakhstan,"Cosmos 2402, 2403 & 2404",12/10/03 17:42,VKS RF,Retired,0,"9,548","19,000","2,200",54.54,4.35,13.2,1
Success,Strela|Gruzomaket, Kazakhstan,Gruzomaket,12/5/03 6:00,VKS RF,Retired,0,"1,870","1,850",0,27.36,2.5,7.6,1
Success,AtlasIIAS|NROL-18(Intruder6A&6B), USA,NA,12/2/03 10:04,Lockheed,Retired,0,"2,957","8,618","3,933",47.5,NA,NA,1
Failure,"H-IIA2024|IGS-Optical(2),IGS-Radar(2)", Japan,"IGS-Optical (2), IGS-Radar (2)",11/29/03 4:33,MHI,Retired,0,NA,NA,"5,000",53,4.07,12,1
Success,Proton-K/BlockDM-2M|Yamal201&202, Kazakhstan,Yamal 201 & 202,11/24/03 6:22,Roscosmos,Retired,0,"9,548","19,000","2,500",57.64,4.35,10.4,1
Success,LongMarch3A|ChinaSat-20, China,ChinaSat-20,11/14/03 16:01,CASC,Active,$69.70 ,"2,962","8,500","2,600",52.52,3.35,8.89,1
Success,LongMarch2D|FSW-31, China,FSW-3 1,11/3/03 7:20,CASC,Active,$29.75 ,"2,962","3,500","1,200",40.77,3.35,7.82,1
Success,Rokot/BrizKM|SERVIS-1, Russia,SERVIS-1,10/30/03 13:43,Eurockot,Retired,$13.00 ,"1,875","2,150",0,29.1,2.62,6.74,1
Success,LongMarch4B|CBERS-2&Chuangxin-101, China,CBERS-2 & Chuangxin-1 01,10/21/03 3:16,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,TitanII(23)G|USA-172, USA,USA-172,10/18/03 16:17,Lockheed,Retired,$35.00 ,"1,900","3,600",NA,42.9,3.05,9.1,1
Success,SoyuzFG|SoyuzTMA-3, Kazakhstan,Soyuz TMA-3,10/18/03 5:38,Roscosmos,Retired,0,"4,550","7,300",0,51.32,3,15.59,1
Success,PSLV-G|Resourcesat-1, India,Resourcesat-1,10/17/03 4:52,ISRO,Retired,$25.00 ,"6,887","3,250","1,410",44.5,3.2,8.3,1
Success,LongMarch2F|Shenzhou5, China,Shenzhou 5,10/15/03 1:00,CASC,Retired,0,"5,985","8,400",0,58.34,3.6,19.11,1
Success,Zenit-3SL|Galaxy-13, Russia,Galaxy-13,10/1/03 4:02,Sea Launch,Retired,0,"7,257","13,740","6,000",59.46,4.1,10.4,1
Success,"Ariane5G|Insat3E,eBird-1&SMART-1", France,"Insat 3E, eBird-1 & SMART-1",9/27/03 23:14,Arianespace,Retired,0,"11,400",NA,"6,900",52,NA,NA,1
Success,Cosmos-3M|STSAT1&Others, Russia,STSAT 1 & Others,9/27/03 6:11,VKS RF,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Failure,Kaituozhe1|PS2, China,PS 2,9/16/03 10:30,CASIC,Retired,0,300,100,0,13.6,1,3.1,1
Success,TitanIV(401)B|NROL-19(Mentor), USA,NA,9/9/03 4:29,Lockheed,Retired,0,"15,000",NA,NA,62,5.1,NA,1
Success,DeltaIVMedium|DSCS-3B6, USA,DSCS-3 B6,8/29/03 23:13,Boeing,Retired,$133.00 ,"3,137","8,800","4,540",62.5,4,11.75,1
Success,SoyuzU|ProgressM-48, Kazakhstan,Progress M-48,8/29/03 1:47,Roscosmos,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,DeltaII7920H|SpitzerSpaceTelescope, USA,Spitzer Space Telescope,8/25/03 5:35,Boeing,Retired,0,"4,398","6,097",NA,38.1,2.9,8.49,1
Prelaunch Failure,VLS-1|SATEC&UNOSAT, Brazil,SATEC & UNOSAT,8/22/03 5:36,AEB,Retired,0,623,380,NA,19,1,NA,1
Success,Cosmos-3M|Cosmos2400and2401, Russia,Cosmos 2400 and 2401,8/19/03 10:50,VKS RF,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,PegasusXL|SCISAT-1, USA,SCISAT-1,8/13/03 2:09,Northrop,Active,$40.00 ,561,443,NA,17.6,1.15,2.13,1
Success,SoyuzU|Cosmos2399, Kazakhstan,Cosmos 2399,8/12/03 14:20,VKS RF,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Zenit-3SL|EchoStar9, Russia,EchoStar 9,8/8/03 3:30,Sea Launch,Retired,0,"7,257","13,740","6,000",59.46,4.1,10.4,1
Success,AtlasV521|Rainbow1, USA,Rainbow 1,7/17/03 23:45,ILS,Retired,$135.00 ,"7,152","13,500","6,480",62.2,5.4,26.5,1
Success,DeltaII7925H|Opportunity, USA,Opportunity,7/8/03 3:18,Boeing,Retired,0,"4,398",NA,"2,171",38.1,2.9,8.49,1
Success,Rokot/BrizKM|Monitor-EGVM&Others, Russia,Monitor-E GVM & Others,6/30/03 14:15,Eurockot,Retired,$13.00 ,"1,875","2,150",0,29.1,2.62,6.74,1
Success,PegasusXL|OrbView-3, USA,NA,6/26/03 18:53,Northrop,Active,$40.00 ,561,443,NA,17.6,1.15,2.13,1
Success,Molniya-M/BlockML|Molniya-3n°173, Russia,Molniya-3 n°173,6/19/03 20:00,VKS RF,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Ariane5G|OptusC1&BSAT-2c, France,Optus C1 & BSAT-2c,6/11/03 22:38,Arianespace,Retired,0,"11,400",NA,"6,900",52,NA,NA,1
Success,DeltaII7925|Spirit, USA,Spirit,6/10/03 17:58,Boeing,Retired,0,"3,511",NA,"1,819",38.1,2.9,8.49,1
Success,Zenit-3SL|Thuraya-2, Russia,Thuraya-2,6/10/03 13:55,Sea Launch,Retired,0,"7,257","13,740","6,000",59.46,4.1,10.4,1
Success,SoyuzU|ProgressM1-10, Kazakhstan,Progress M1-10,6/8/03 10:34,Roscosmos,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Proton-K/Briz-M|AMC-9, Kazakhstan,AMC-9,6/6/03 22:15,ILS,Retired,0,"9,548","19,000","2,200",54.54,4.35,13.2,1
Success,Cosmos-3M|Cosmos2398, Russia,Cosmos 2398,6/4/03 19:23,VKS RF,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzFG/Fregat|MarsExpress, Kazakhstan,Mars Express,6/2/03 17:45,Starsem,Retired,0,"4,550","7,300","1,800",43.5,3,8.1,1
Success,LongMarch3A|Beidou-1C, China,Beidou-1C,5/24/03 16:34,CASC,Active,$69.70 ,"2,962","8,500","2,600",52.52,3.35,8.89,1
Success,AtlasV401|HellasSat-2, USA,HellasSat-2,5/13/03 22:10,ILS,Active,$109.00 ,"3,826","9,797","4,750",58.3,4.2,13.8,1
Success,Mu-V/M-25|Hayabusa1, Japan,Hayabusa 1,5/9/03 4:29,ISAS,Retired,0,"3,780","1,800",NA,30.7,NA,NA,1
Success,GSLVMkI|GSAT-2, India,GSAT-2,5/8/03 11:28,ISRO,Retired,$47.00 ,NA,NA,"1,500",49.13,3.4,7.8,1
Success,PegasusXL|GALEX, USA,GALEX,4/28/03 11:59,Northrop,Active,$40.00 ,561,443,NA,17.6,1.15,2.13,1
Success,SoyuzFG|SoyuzTMA-2, Kazakhstan,Soyuz TMA-2,4/26/03 3:53,Roscosmos,Retired,0,"4,550","7,300",0,51.32,3,15.59,1
Success,ProtonK/Block-DM-2|Cosmos2397, Kazakhstan,Cosmos 2397,4/24/03 4:23,Roscosmos,Retired,0,"9,548","19,000","2,400",57.64,4.35,10.4,1
Success,AtlasIIIB|AsiaSat4, USA,AsiaSat 4,4/12/03 0:47,ILS,Retired,0,"3,826","10,218","4,500",52.8,4.2,12.2,1
Success,Ariane5G|INSAT-3A&Galaxy12, France,INSAT-3A & Galaxy 12,4/9/03 22:52,Arianespace,Retired,0,"11,400",NA,"6,900",52,NA,NA,1
Success,TitanIV(401)B|MilstarDFS-6, USA,Milstar DFS-6,4/8/03 13:43,Lockheed,Retired,0,"15,000",NA,NA,62,5.1,NA,1
Success,Molniya-M/BlockML|Molniya-1Tn°172, Russia,Molniya-1T n°172,4/2/03 1:53,VKS RF,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,DeltaII7925|GPSIIR-9, USA,GPS IIR-9,3/31/03 22:09,Boeing,Retired,0,"3,511",NA,"1,819",38.1,2.9,8.49,1
Success,"H-IIA2024|IGS-Optical1,IGS-Radar1", Japan,"IGS-Optical 1, IGS-Radar 1",3/28/03 1:27,MHI,Retired,0,NA,NA,"5,000",53,4.07,12,1
Success,DeltaIVMedium|DSCS-3A3, USA,DSCS-3 A3,3/11/03 0:59,Boeing,Retired,$133.00 ,"3,137","8,800","4,540",62.5,4,11.75,1
Success,Ariane44L|Intelsat907, France,Intelsat 907,2/15/03 7:00,Arianespace,Retired,0,"6,000",NA,"4,720",58.72,NA,NA,1
Success,SoyuzU|ProgressM-47, Kazakhstan,Progress M-47,2/2/03 12:59,Roscosmos,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,DeltaII7925|GPSIIR-8, USA,GPS IIR-8,1/29/03 18:06,Boeing,Retired,0,"3,511",NA,"1,819",38.1,2.9,8.49,1
Success,PegasusXL|SORCE, USA,SORCE,1/25/03 20:13,Northrop,Active,$40.00 ,561,443,NA,17.6,1.15,2.13,1
Failure,SpaceShuttleColumbia|STS-107, USA,STS-107,1/16/03 15:39,NASA,Retired,$450.00 ,"30,250","27,500","3,810",56.1,NA,NA,1
Success,DeltaII7320-10C|ICESat/CHIPSat, USA,ICESat / CHIPSat,1/13/03 0:45,Boeing,Retired,0,"2,533","2,703",NA,38.9,3,8.9,1
Success,TitanII(23)G|Coriolis, USA,Coriolis,1/6/03 14:19,Lockheed,Retired,$35.00 ,"1,900","3,600",NA,42.9,3.05,9.1,1
Success,Proton-M/Briz-M|Nimiq-2, Kazakhstan,Nimiq-2,12/29/02 23:16,ILS,Active,$65.00 ,"10,027","21,000","6,900",58.18,4.35,15.26,1
Success,LongMarch2F|Shenzhou4, China,Shenzhou 4,12/29/02 16:40,CASC,Retired,0,"5,985","8,400",0,58.34,3.6,19.11,1
Success,"Proton-K/BlockDM-2M|Cosmos2394,2395&2396", Kazakhstan,"Cosmos 2394, 2395 & 2396",12/25/02 7:37,Roscosmos,Retired,0,"9,548","19,000","2,500",57.64,4.35,10.4,1
Success,Molniya-M/Block2BL|Cosmos2393, Russia,Cosmos 2393,12/24/02 12:20,VKS RF,Retired,0,"4,391","6,200","2,400",44.23,2.58,7.81,1
Success,Dnepr|Rubin2&Others, Kazakhstan,Rubin 2 & Others,12/20/02 17:00,Kosmotras,Retired,$29.00 ,"4,166","4,500",500,34.3,3,7.45,1
Success,Ariane44L|NSS-6, France,NSS-6,12/17/02 23:04,Arianespace,Retired,0,"6,000",NA,"4,720",58.72,NA,NA,1
Success,"H-IIA202|Midori2,WEOS&Others", Japan,"Midori 2, WEOS & Others",12/14/02 1:31,MHI,Active,$90.00 ,NA,"10,000","4,100",53,4.07,12,1
Failure,"Ariane5ECA|HotBird7,Stentor&MFD-A/B", France,"Hot Bird 7, Stentor & MFD-A/B",12/11/02 22:22,Arianespace,Active,$200.00 ,"15,120","21,000","10,500",53,5.4,17,1
Success,AtlasIIA|TDRS-J, USA,TDRS-J,12/5/02 2:42,Lockheed,Retired,0,"2,479","7,316","3,180",47.5,NA,NA,1
Success,"Cosmos-3M|AlSat1,Mozhayets4&Rubin3-DSI", Russia,"AlSat 1, Mozhayets 4 & Rubin 3-DSI",11/28/02 6:07,VKS RF,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Failure,Proton-K/BlockDM-2M|Astra1K, Kazakhstan,Astra 1K,11/25/02 23:04,ILS,Retired,0,"9,548","19,000","2,500",57.64,4.35,10.4,1
Success,SpaceShuttleEndeavour|STS-113, USA,STS-113,11/24/02 0:49,NASA,Retired,$450.00 ,"30,250","27,500","3,810",56.1,NA,NA,1
Success,"DeltaIVMedium+(4,2)|EutelsatW5", USA,Eutelsat W5,11/20/02 22:39,Boeing,Retired,$164.00 ,"4,895","10,440","6,390",62.5,4,11.75,1
Success,SoyuzFG|SoyuzTMA-1, Kazakhstan,Soyuz TMA-1,10/30/02 3:11,Roscosmos,Retired,0,"4,550","7,300",0,51.32,3,15.59,1
Success,LongMarch4B|Ziyuan-202, China,Ziyuan-2 02,10/27/02 3:17,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,Proton-K/BlockDM-5|INTEGRAL, Kazakhstan,INTEGRAL,10/17/02 4:41,Roscosmos,Retired,0,"9,548","19,000","2,500",57.64,4.35,10.4,1
Failure,SoyuzU|Foton-Mn°1, Russia,Foton-M n°1,10/15/02 18:20,VKS RF,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SpaceShuttleAtlantis|STS-112, USA,STS-112,10/7/02 19:45,NASA,Retired,$450.00 ,"30,250","27,500","3,810",56.1,NA,NA,1
Success,Cosmos-3M|Nadiezhda-Mn°1, Russia,Nadiezhda-M n°1,9/26/02 14:27,VKS RF,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzFG|ProgressM1-9, Kazakhstan,Progress M1-9,9/25/02 16:58,Roscosmos,Retired,0,"4,550","7,300",0,51.32,3,15.59,1
Success,AtlasIIAS|Hispasat1D, USA,Hispasat 1D,9/18/02 22:04,ILS,Retired,0,"2,957","8,618","3,933",47.5,NA,NA,1
Failure,Kaituozhe1|PS1, China,PS 1,9/15/02 10:30,CASIC,Retired,0,300,100,0,13.6,1,3.1,1
Success,PSLV-G|METSAT-1, India,METSAT-1,9/12/02 10:23,ISRO,Retired,$25.00 ,"6,887","3,250","1,410",44.5,3.2,8.3,1
Success,H-IIA2024|USERS&Kodama, Japan,USERS & Kodama,9/10/02 8:20,MHI,Retired,0,NA,NA,"5,000",53,4.07,12,1
Success,Ariane44L|Intelsat906, France,Intelsat 906,9/6/02 6:44,Arianespace,Retired,0,"6,000",NA,"4,720",58.72,NA,NA,1
Success,"Ariane5G|AtlanticBird1,MSG-1&MFD", France,"Atlantic Bird 1, MSG-1 & MFD",8/28/02 22:45,Arianespace,Retired,0,"11,400",NA,"6,900",52,NA,NA,1
Success,Proton-K/BlockDM-2M|EchostarVIII, Kazakhstan,Echostar VIII,8/22/02 5:15,ILS,Retired,0,"9,548","19,000","2,500",57.64,4.35,10.4,1
Success,AtlasV401|HotBird6, USA,Hot Bird 6,8/21/02 22:05,ILS,Active,$109.00 ,"3,826","9,797","4,750",58.3,4.2,13.8,1
Success,Proton-K/BlockDM-5|Cosmos2392, Kazakhstan,Cosmos 2392,7/25/02 15:13,VKS RF,Retired,0,"9,548","19,000","2,500",57.64,4.35,10.4,1
Success,Cosmos-3M|Cosmos2390and2391, Russia,Cosmos 2390 and 2391,7/8/02 6:35,VKS RF,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Ariane5G|Stellat-5&NStar-C, France,Stellat-5 & NStar-C,7/5/02 23:22,Arianespace,Retired,0,"11,400",NA,"6,900",52,NA,NA,1
Success,DeltaII7425|CONTOUR, USA,CONTOUR,7/3/02 6:47,Boeing,Retired,0,"3,020",NA,"1,110",38.1,2.9,8.49,1
Success,SoyuzU|ProgressM-46, Kazakhstan,Progress M-46,6/26/02 5:36,Roscosmos,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,TitanII(23)G|NOAA-17, USA,NOAA-17,6/24/02 18:23,Lockheed,Retired,$35.00 ,"1,900","3,600",NA,42.9,3.05,9.1,1
Success,Rokot/BrizKM|IridiumSV97&SV98, Russia,Iridium SV97 & SV98,6/20/02 9:33,Eurockot,Retired,$13.00 ,"1,875","2,150",0,29.1,2.62,6.74,1
Success,Zenit-3SL|GalaxyIIIC, Russia,Galaxy IIIC,6/15/02 22:39,Sea Launch,Retired,0,"7,257","13,740","6,000",59.46,4.1,10.4,1
Success,Proton-K/BlockDM-2M|Ekspress-A1R, Kazakhstan,Ekspress-A1R,6/10/02 1:14,Roscosmos,Retired,0,"9,548","19,000","2,500",57.64,4.35,10.4,1
Success,SpaceShuttleEndeavour|STS-111, USA,STS-111,6/5/02 21:22,NASA,Retired,$450.00 ,"30,250","27,500","3,810",56.1,NA,NA,1
Success,Ariane44L|Intelsat905, France,Intelsat 905,6/5/02 6:44,Arianespace,Retired,0,"6,000",NA,"4,720",58.72,NA,NA,1
Success,Cosmos-3M|Cosmos2389, Russia,Cosmos 2389,5/28/02 18:14,VKS RF,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Shavit-1|Ofek-5, Israel,Ofek-5,5/28/02 15:25,IAI,Retired,0,554,225,NA,20,1.35,4.37,1
Success,LongMarch4B|Fengyun-1D&Haiyang-1A, China,Fengyun-1D & Haiyang-1A,5/15/02 1:50,CASC,Active,$64.68 ,"2,993","4,200","1,500",46.97,3.8,11.74,1
Success,Proton-K/BlockDM-2M|DirecTV-5, Kazakhstan,DirecTV-5,5/7/02 17:00,ILS,Retired,0,"9,548","19,000","2,500",57.64,4.35,10.4,1
Success,DeltaII7920-10C|Aqua, USA,Aqua,5/4/02 9:54,Boeing,Retired,0,"3,511","4,844",NA,38.9,3,8.9,1
Success,Ariane42P|SPOT-5&IDEFIX, France,SPOT-5 & IDEFIX,5/4/02 1:31,Arianespace,Retired,0,"4,334",NA,"2,930",58.72,NA,NA,1
Success,SoyuzU|SoyuzTM-34, Kazakhstan,Soyuz TM-34,4/25/02 6:26,Roscosmos,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Ariane44L|NSS-7, France,NSS-7,4/16/02 23:02,Arianespace,Retired,0,"6,000",NA,"4,720",58.72,NA,NA,1
Success,SpaceShuttleAtlantis|STS-110, USA,STS-110,4/8/02 20:44,NASA,Retired,$450.00 ,"30,250","27,500","3,810",56.1,NA,NA,1
Success,Molniya-M/Block2BL|Cosmos2388, Russia,Cosmos 2388,4/1/02 22:06,VKS RF,Retired,0,"4,391","6,200","2,400",44.23,2.58,7.81,1
Success,Proton-K/BlockDM-2M|Intelsat903, Kazakhstan,Intelsat 903,3/30/02 17:25,ILS,Retired,0,"9,548","19,000","2,500",57.64,4.35,10.4,1
Success,Ariane44L|Astra3A&JCSAT-8, France,Astra 3A & JCSAT-8,3/29/02 1:29,Arianespace,Retired,0,"6,000",NA,"4,720",58.72,NA,NA,1
Success,LongMarch2F|Shenzhou3, China,Shenzhou 3,3/25/02 14:15,CASC,Retired,0,"5,985","8,400",0,58.34,3.6,19.11,1
Success,SoyuzU|ProgressM1-8, Kazakhstan,Progress M1-8,3/21/02 20:13,Roscosmos,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Rokot/BrizKM|GRACE1&2, Russia,GRACE 1 & 2,3/17/02 9:21,Eurockot,Retired,$13.00 ,"1,875","2,150",0,29.1,2.62,6.74,1
Success,AtlasIIA|TDRS-I, USA,TDRS-I,3/8/02 22:59,Lockheed,Retired,0,"2,479","7,316","3,180",47.5,NA,NA,1
Success,SpaceShuttleColumbia|STS-109, USA,STS-109,3/1/02 11:22,NASA,Retired,$450.00 ,"30,250","27,500","3,810",56.1,NA,NA,1
Success,Ariane5G|Envisat, France,Envisat,3/1/02 1:07,Arianespace,Retired,0,"11,400",NA,"6,900",52,NA,NA,1
Success,SoyuzU|Cosmos2387, Russia,Cosmos 2387,2/25/02 17:26,VKS RF,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Ariane44L|Intelsat904, France,Intelsat 904,2/23/02 6:59,Arianespace,Retired,0,"6,000",NA,"4,720",58.72,NA,NA,1
Success,AtlasIIIB|EchoStarVII, USA,EchoStar VII,2/21/02 12:43,ILS,Retired,0,"3,826","10,218","4,500",52.8,4.2,12.2,1
Success,DeltaII7920-10C|IridiumIS-1, USA,Iridium IS-1,2/11/02 17:43,Boeing,Retired,0,"3,511","4,844",NA,38.9,3,8.9,1
Success,PegasusXL|RHESSI, USA,RHESSI,2/5/02 20:58,Northrop,Active,$40.00 ,561,443,NA,17.6,1.15,2.13,1
Success,"H-IIA2024|VEP3,Tsubasa&DASH", Japan,"VEP 3, Tsubasa & DASH",2/4/02 2:45,MHI,Retired,0,NA,NA,"5,000",53,4.07,12,1
Success,Ariane42L|Insat3C, France,Insat 3C,1/23/02 23:46,Arianespace,Retired,0,"4,538",NA,"3,480",58.72,NA,NA,1
Success,TitanIV(401)B|MilstarDFS-5, USA,Milstar DFS-5,1/16/02 0:30,Lockheed,Retired,0,"15,000",NA,NA,62,5.1,NA,1
Success,Tsyklon-3|Cosmos2384to2386&Gonietsn°10to12, Russia,Cosmos 2384 to 2386 & Goniets n°10 to 12,12/28/01 3:24,VKS RF,Retired,0,"3,032","4,100",0,39.27,2.7,9.54,1
Success,Tsyklon-2|Cosmos2383, Kazakhstan,Cosmos 2383,12/21/01 4:00,VKS RF,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,Zenit-2|Meteor-3Mn°1&Others, Kazakhstan,Meteor-3M n°1 & Others,12/10/01 17:18,VKS RF,Retired,0,"7,257","13,500","4,500",57,3.9,13.65,1
Success,DeltaII7920-10C|Jason-1/TIMED, USA,Jason-1 / TIMED,12/7/01 15:07,Boeing,Retired,0,"3,511","4,844",NA,38.9,3,8.9,1
Success,SpaceShuttleEndeavour|STS-108, USA,STS-108,12/5/01 22:19,NASA,Retired,$450.00 ,"30,250","27,500","3,810",56.1,NA,NA,1
Success,"ProtonK/Block-DM-2|Cosmos2380,2381&2382", Kazakhstan,"Cosmos 2380, 2381 & 2382",12/1/01 18:04,VKS RF,Retired,0,"9,548","19,000","2,400",57.64,4.35,10.4,1
Success,Ariane44LP|DirecTV-4S, France,DirecTV-4S,11/27/01 0:35,Arianespace,Retired,0,"5,800",NA,"4,220",58.72,NA,NA,1
Success,SoyuzFG|ProgressM1-7, Kazakhstan,Progress M1-7,11/26/01 18:24,Roscosmos,Retired,0,"4,550","7,300",0,51.32,3,15.59,1
Success,Molniya-M/BlockML|Molniya-3n°171, Russia,Molniya-3 n°171,10/25/01 11:34,VKS RF,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,"PSLV-G|TES,BIRD&PROBA", India,"TES, BIRD & PROBA",10/22/01 4:53,ISRO,Retired,$25.00 ,"6,887","3,250","1,410",44.5,3.2,8.3,1
Success,SoyuzU|SoyuzTM-33, Kazakhstan,Soyuz TM-33,10/21/01 8:59,Roscosmos,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,DeltaII7320-10C|QuickBird, USA,QuickBird,10/18/01 18:51,Boeing,Retired,0,"2,533","2,703",NA,38.9,3,8.9,1
Success,AtlasIIAS|NROL-12, USA,NA,10/11/01 2:32,Lockheed,Retired,0,"2,957","8,618","3,933",47.5,NA,NA,1
Success,ProtonK/Block-DM-2|Raduga-16, Kazakhstan,Raduga-1 6,10/6/01 16:45,Roscosmos,Retired,0,"9,548","19,000","2,400",57.64,4.35,10.4,1
Success,TitanIV(404)B|NROL-14(KH-11Kennen), USA,NA,10/5/01 21:21,Lockheed,Retired,0,"15,000","21,680",NA,54,5.1,NA,1
Success,AthenaI|Starshine3&Others, USA,Starshine 3 & Others,9/30/01 2:40,Lockheed,Retired,0,"1,900",820,NA,18.9,NA,NA,1
Success,Ariane44P|AtlanticBird2, France,Atlantic Bird 2,9/25/01 23:21,Arianespace,Retired,0,"4,334",NA,"3,460",58.72,NA,NA,1
Failure,MinotaurC(Taurus)|Orbview-4/QuikTOMS, USA,NA,9/21/01 18:49,Northrop,Active,$45.00 ,"1,607","1,458",NA,27.9,2.34,NA,1
Success,SoyuzU|ProgressM-SO1, Kazakhstan,Progress M-SO1,9/14/01 23:34,Roscosmos,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,AtlasIIAS|NROL-13(IntruderFA&5B), USA,NA,9/8/01 15:25,Lockheed,Retired,0,"2,957","8,618","3,933",47.5,NA,NA,1
Success,Ariane44L|Intelsat902, France,Intelsat 902,8/30/01 6:46,Arianespace,Retired,0,"6,000",NA,"4,720",58.72,NA,NA,1
Success,H-IIA202|VEP2&LRE, Japan,VEP 2 & LRE,8/29/01 7:00,MHI,Active,$90.00 ,NA,"10,000","4,100",53,4.07,12,1
Success,ProtonK/Block-DM-2|Cosmos2379, Kazakhstan,Cosmos 2379,8/24/01 20:34,VKS RF,Retired,0,"9,548","19,000","2,400",57.64,4.35,10.4,1
Success,SoyuzU|ProgressM-45, Kazakhstan,Progress M-45,8/21/01 9:23,Roscosmos,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SpaceShuttleDiscovery|STS-105, USA,STS-105,8/10/01 21:10,NASA,Retired,$450.00 ,"30,250","27,500","3,810",56.1,NA,NA,1
Success,DeltaII7326|GenesisProbe, USA,Genesis Probe,8/8/01 16:13,Boeing,Retired,0,"2,533",NA,934,38.1,2.9,8.49,1
Success,TitanIV(402)B|DSP, USA,NA,8/6/01 7:28,Lockheed,Retired,0,"15,000",NA,NA,54,5.1,NA,1
Success,Tsyklon-3|KoronassF, Russia,Koronass F,7/31/01 7:59,VKS RF,Retired,0,"3,032","4,100",0,39.27,2.7,9.54,1
Success,AtlasIIA|GOES-M, USA,GOES-M,7/23/01 7:23,Lockheed,Retired,0,"2,479","7,316","3,180",47.5,NA,NA,1
